session_id,instrument,timeframe,bar_index,timestamp,action,position_before,position_after,price_reference,setup_label,reason_label,quality,note,key_used
ff0494d5cdbd,RB99,1m,25,2019-04-12 21:25:00,skip,-1,-1,3809.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,26,2019-04-12 21:26:00,skip,-1,-1,3807.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,27,2019-04-12 21:27:00,flat,-1,0,3809.0,,,,,LEFT
ff0494d5cdbd,RB99,1m,28,2019-04-12 21:28:00,skip,0,0,3810.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,29,2019-04-12 21:29:00,skip,0,0,3811.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,30,2019-04-12 21:30:00,skip,0,0,3811.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,31,2019-04-12 21:31:00,skip,0,0,3809.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,32,2019-04-12 21:32:00,long,0,1,3815.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,33,2019-04-12 21:33:00,skip,1,1,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,34,2019-04-12 21:34:00,skip,1,1,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,35,2019-04-12 21:35:00,skip,1,1,3813.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,36,2019-04-12 21:36:00,skip,1,1,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,37,2019-04-12 21:37:00,flat,1,0,3812.0,,structure_broke,,,LEFT
ff0494d5cdbd,RB99,1m,38,2019-04-12 21:38:00,skip,0,0,3812.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,39,2019-04-12 21:39:00,skip,0,0,3813.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,40,2019-04-12 21:40:00,skip,0,0,3813.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,41,2019-04-12 21:41:00,skip,0,0,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,42,2019-04-12 21:42:00,skip,0,0,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,43,2019-04-12 21:43:00,long,0,1,3815.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,44,2019-04-12 21:44:00,skip,1,1,3821.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,45,2019-04-12 21:45:00,flat,1,0,3819.0,,range_noise,,,LEFT
ff0494d5cdbd,RB99,1m,46,2019-04-12 21:46:00,skip,0,0,3817.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,47,2019-04-12 21:47:00,skip,0,0,3817.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,48,2019-04-12 21:48:00,short,0,-1,3815.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,49,2019-04-12 21:49:00,skip,-1,-1,3815.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,50,2019-04-12 21:50:00,flat,-1,0,3820.0,,range_noise,,,LEFT
ff0494d5cdbd,RB99,1m,51,2019-04-12 21:51:00,skip,0,0,3819.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,52,2019-04-12 21:52:00,skip,0,0,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,53,2019-04-12 21:53:00,skip,0,0,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,54,2019-04-12 21:54:00,skip,0,0,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,55,2019-04-12 21:55:00,long,0,1,3819.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,56,2019-04-12 21:56:00,flat,1,0,3816.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,57,2019-04-12 21:57:00,skip,0,0,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,58,2019-04-12 21:58:00,skip,0,0,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,59,2019-04-12 21:59:00,skip,0,0,3819.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,60,2019-04-12 22:00:00,skip,0,0,3815.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,61,2019-04-12 22:01:00,skip,0,0,3815.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,62,2019-04-12 22:02:00,short,0,-1,3813.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,63,2019-04-12 22:03:00,skip,-1,-1,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,64,2019-04-12 22:04:00,skip,-1,-1,3817.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,65,2019-04-12 22:05:00,skip,-1,-1,3817.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,66,2019-04-12 22:06:00,skip,-1,-1,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,67,2019-04-12 22:07:00,skip,-1,-1,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,68,2019-04-12 22:08:00,skip,-1,-1,3817.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,69,2019-04-12 22:09:00,skip,-1,-1,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,70,2019-04-12 22:10:00,flat,-1,0,3818.0,,range_noise,,,LEFT
ff0494d5cdbd,RB99,1m,71,2019-04-12 22:11:00,skip,0,0,3818.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,72,2019-04-12 22:12:00,skip,0,0,3818.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,73,2019-04-12 22:13:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,74,2019-04-12 22:14:00,skip,0,0,3819.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,75,2019-04-12 22:15:00,long,0,1,3823.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,76,2019-04-12 22:16:00,skip,1,1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,77,2019-04-12 22:17:00,skip,1,1,3820.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,78,2019-04-12 22:18:00,skip,1,1,3820.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,79,2019-04-12 22:19:00,skip,1,1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,80,2019-04-12 22:20:00,skip,1,1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,81,2019-04-12 22:21:00,skip,1,1,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,82,2019-04-12 22:22:00,skip,1,1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,83,2019-04-12 22:23:00,skip,1,1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,84,2019-04-12 22:24:00,skip,1,1,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,85,2019-04-12 22:25:00,skip,1,1,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,86,2019-04-12 22:26:00,skip,1,1,3829.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,87,2019-04-12 22:27:00,skip,1,1,3834.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,88,2019-04-12 22:28:00,flat,1,0,3828.0,,structure_broke,,,LEFT
ff0494d5cdbd,RB99,1m,89,2019-04-12 22:29:00,skip,0,0,3832.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,90,2019-04-12 22:30:00,skip,0,0,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,91,2019-04-12 22:31:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,92,2019-04-12 22:32:00,skip,0,0,3812.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,93,2019-04-12 22:33:00,skip,0,0,3800.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,94,2019-04-12 22:34:00,skip,0,0,3805.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,95,2019-04-12 22:35:00,short,0,-1,3802.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,96,2019-04-12 22:36:00,flat,-1,0,3802.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,97,2019-04-12 22:37:00,skip,0,0,3800.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,98,2019-04-12 22:38:00,skip,0,0,3808.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,99,2019-04-12 22:39:00,skip,0,0,3805.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,100,2019-04-12 22:40:00,skip,0,0,3807.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,101,2019-04-12 22:41:00,skip,0,0,3807.0,,range_noise,,,RIGHT
